"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2019S003118    ",6,"Gràcia",29,"el Coll",230000,"Mare de Déu del Coll","0079 0079","Dimecres","2019",4,"Abril","24","08","No respectar distàncies","Matí","428935.29 ","4585809.37","2.14848495744978","41.4188538294556"
"2019S007225    ",6,"Gràcia",29,"el Coll",145207,"Grau Miró","0001 0001","Dijous","2019",9,"Setembre","19","12","Manca d'atenció a la conducció","Matí","429204.18 ","4585912.49","2.15169018843400","41.4198063469932"
"2019S001332    ",6,"Gràcia",28,"Vallcarca i els Penitents",158107,"Vallcarca","0200 0200","Dimarts","2019",2,"Febrer","19","17","Altres","Tarda","428378.51 ","4585474.36","2.14186270892953","41.4157870563657"
"2019S002216    ",6,"Gràcia",29,"el Coll",230000,"Mare de Déu del Coll","0140 0140","Dijous","2019",3,"Març","21","21","No respectat pas de vianants","Tarda","428975.67 ","4585918.35","2.14895530170472","41.4198389415164"
"2019S002146    ",6,"Gràcia",31,"la Vila de Gràcia",206403,"Gran de Gràcia","0028 0028","Dimarts","2019",3,"Març","19","16","Manca precaució efectuar marxa enrera","Tarda","429621.08 ","4583552.23","2.15695329024452","41.3985850182820"
"2019S008025    ",6,"Gràcia",31,"la Vila de Gràcia",208001,"Torrent de l'Olla","0123 0123","Dijous","2019",10,"Octubre","17","00","Desobeir altres senyals","Nit","429576.11 ","4584020.95","2.15636081033682","41.4028026703719"
"2019S006197    ",6,"Gràcia",29,"el Coll",106806,"Duran i Borrell","0025 0025","Dissabte","2019",8,"Agost","3","19","Altres","Tarda","429037.29 ","4585799.91","2.14970651420959","41.4187776494888"
"2019S004038    ",6,"Gràcia",31,"la Vila de Gràcia",148307,"Gràcia","0128 0128","Divendres","2019",5,"Maig","24","23","Canvi de carril sense precaució","Nit","429709.77 ","4583485.03","2.15802196074801","41.3979875361303"
"2019S000608    ",6,"Gràcia",31,"la Vila de Gràcia",267000,"Riera de Cassoles","0038 0038","Dimecres","2019",1,"Gener","23","11","Altres","Matí","429064.44 ","4584142.51","2.15022584385355","41.4038524934718"
"2019S006980    ",6,"Gràcia",31,"la Vila de Gràcia",338200,"Topazi","0013 0013","Dilluns","2019",9,"Setembre","9","09","Manca precaució efectuar marxa enrera","Matí","429483.8  ","4584232.78","2.15523187739799","41.4047024472907"
"2019S009687    ",6,"Gràcia",31,"la Vila de Gràcia",206403,"Gran de Gràcia","0067 0067","Dilluns","2019",12,"Desembre","16","18","Desconegut","Tarda","429497.51 ","4583693.13","2.15545879085587","41.3998432194263"
"2019S002153    ",6,"Gràcia",31,"la Vila de Gràcia",344101,"Gràcia","0094 0094","Dimarts","2019",3,"Març","19","19","Desobeir altres senyals","Tarda","429312.02 ","4583541.86","2.15325769537951","41.3984644854079"
"2019S008621    ",6,"Gràcia",31,"la Vila de Gràcia",356803,"Verdi","0103 0103","Dijous","2019",11,"Novembre","7","08","Manca precaució incorporació circulació","Matí","429450.74 ","4584360.85","2.15482145344916","41.4058530233382"
"2019S006915    ",6,"Gràcia",31,"la Vila de Gràcia",206403,"Gran de Gràcia","0017 0017","Divendres","2019",9,"Setembre","6","14","Manca precaució incorporació circulació","Tarda","429625.65 ","4583529.16","2.15701063797461","41.3983776352902"
"2019S002896    ",6,"Gràcia",31,"la Vila de Gràcia",144601,"Diagonal","0446 0448","Divendres","2019",4,"Abril","12","14","Altres","Tarda","429758.73 ","4583325.46","2.15862611614559","41.3965546267911"
"2019S003046    ",6,"Gràcia",31,"la Vila de Gràcia",144601,"Diagonal","0446 0448","Dissabte","2019",4,"Abril","20","19","Altres","Tarda","429757.98 ","4583297.45","2.15862039741482","41.3963022848693"
"2019S009067    ",6,"Gràcia",31,"la Vila de Gràcia",28000,"Augusta","0002B0002B","Dissabte","2019",11,"Novembre","23","08","Altres","Matí","429511.59 ","4583263.86","2.15567723003982","41.3959781729664"
"2019S003858    ",6,"Gràcia",31,"la Vila de Gràcia",28000,"Augusta","0028 0030","Diumenge","2019",5,"Maig","19","06","Gir indegut o sense precaució","Matí","429378.61 ","4583452.96","2.15406458521225","41.3976696514334"
"2019S002675    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan","0140 0140","Divendres","2019",4,"Abril","5","12","Canvi de carril sense precaució","Matí","430465.54 ","4583885.97","2.16701591843012","41.4016644373292"
"2019S003750    ",6,"Gràcia",31,"la Vila de Gràcia",123408,"Lesseps","0017 0017","Dimecres","2019",5,"Maig","15","20","Gir indegut o sense precaució","Tarda","429139.11 ","4584567.18","2.15106931327916","41.4076839259540"
"2019S009013    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",321605,"Pau Alsina","0045 0047","Dimecres","2019",11,"Novembre","20","22","No respectat pas de vianants","Nit","430253.17 ","4584606.03","2.16439248877058","41.4081313567221"
"2019S005485    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",286504,"Roger de Flor","0316 0316","Dijous","2019",7,"Juliol","11","09","Gir indegut o sense precaució","Matí","430321.69 ","4584187.34","2.16526045571492","41.4043663090016"
"2019S008438    ",6,"Gràcia",31,"la Vila de Gràcia",267000,"Riera de Cassoles","0020 0020","Dijous","2019",10,"Octubre","31","19","No respectar distàncies","Tarda","429055.7  ","4584007.37","2.15013714497450","41.4026345665959"
"2019S007507    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan","0165 0167","Dilluns","2019",9,"Setembre","30","11","Gir indegut o sense precaució","Matí","430321.17 ","4583996.53","2.16527621949851","41.4026477036187"
"2019S001226    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan","0183 0187","Divendres","2019",2,"Febrer","15","15","Altres","Tarda","430228.01 ","4584092.68","2.16415072569099","41.4035056069779"
"2019S007508    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76807,"Sardenya","0369 0369","Dilluns","2019",9,"Setembre","30","13","No determinada","Matí","430701.44 ","4584372.93","2.16978196843949","41.4060707094129"
"2019S001933    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",325005,"Sicília","0299 0301","Dimarts","2019",3,"Març","12","15","Manca precaució incorporació circulació","Tarda","430606.89 ","4584279.65","2.16866158347203","41.4052224044576"
"2019S009149    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76807,"Sardenya","0329 0329","Dimarts","2019",11,"Novembre","26","17","No respectar distàncies","Tarda","430888.61 ","4584181.25","2.17204296706235","41.4043604385809"
"2019S000095    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",144306,"Pi i Margall","0058 0062","Divendres","2019",1,"Gener","4","22","Altres","Nit","430207.08 ","4584661.69","2.16383467836630","41.4086286625962"
"2019S006170    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan","0186 0186","Divendres","2019",8,"Agost","2","13","Gir indegut o sense precaució","Matí","430228.01 ","4584092.68","2.16415072569099","41.4035056069779"
"2019S007961    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76807,"Sardenya","0349 0349","Dilluns","2019",10,"Octubre","14","21","Canvi de carril sense precaució","Tarda","430793.01 ","4584278.9 ","2.17088817054816","41.4052317081984"
"2019S003267    ",6,"Gràcia",31,"la Vila de Gràcia",208001,"Torrent de l'Olla","0042 0044","Dilluns","2019",4,"Abril","29","12","Manca d'atenció a la conducció","Matí","429889.85 ","4583676.12","2.16015381484443","41.3997243526625"
"2019S006737    ",6,"Gràcia",31,"la Vila de Gràcia",270606,"Puigmartí","0013 0017","Divendres","2019",8,"Agost","30","12","Manca d'atenció a la conducció","Matí","429859.49 ","4583911.99","2.15976330620766","41.4018461007728"
"2019S003074    ",6,"Gràcia",31,"la Vila de Gràcia",344101,"Gràcia","0217 0217","Dilluns","2019",4,"Abril","22","23","Canvi de carril sense precaució","Nit","429966.2  ","4584085.41","2.16101969723355","41.4034173443131"
"2019S009850    ",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",148409,"Sant Cugat","0329 0329","Dissabte","2019",12,"Desembre","21","11","Altres","Matí","427486.63 ","4587256.02","2.13097793408903","41.4317536059564"
"2019S003474    ",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",148409,"Sant Cugat","0331 0337","Dilluns","2019",5,"Maig","6","16","Altres","Tarda","427504.2  ","4587232.61","2.13119101261045","41.4315443504831"
"2019S008973    ",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",148409,"Sant Cugat","0046 0046","Dimecres","2019",11,"Novembre","20","16","Gir indegut o sense precaució","Tarda","428131.96 ","4586008.02","2.13884938301365","41.4205714734185"
"2019S006280    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",144306,"Pi i Margall","0027 0029","Dimecres","2019",8,"Agost","7","11","Manca precaució efectuar marxa enrera","Matí","430170.31 ","4584570.12","2.16340536260525","41.4078007277190"
"2019S009418    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",144306,"Pi i Margall","0047 0047","Dijous","2019",12,"Desembre","5","19","Desobeir semàfor","Tarda","430207.08 ","4584661.69","2.16383467836630","41.4086286625962"
"2019S007027    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",144306,"Pi i Margall","0047 0047","Dimecres","2019",9,"Setembre","11","00","Desconegut","Nit","430207.08 ","4584661.69","2.16383467836630","41.4086286625962"
"2019S001325    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",321605,"Pau Alsina","0071 0073","Dimarts","2019",2,"Febrer","19","14","Gir indegut o sense precaució","Tarda","430108.53 ","4584792.67","2.16264055170559","41.4097997820755"
"2019S006409    ",7,"Horta-Guinardó",38,"la Teixonera",170703,"Josep Sangenís","0114 0114","Dimarts","2019",8,"Agost","13","18","No respectat pas de vianants","Tarda","429274.03 ","4586500.7 ","2.15245711306219","41.4251102748518"
"2019S000516    ",7,"Horta-Guinardó",38,"la Teixonera",120603,"Fastenrath","0014 0016","Diumenge","2019",1,"Gener","20","06","Altres","Matí","428504.5  ","4586101.51","2.14329592927459","41.4214467633404"
"2019S000320    ",7,"Horta-Guinardó",42,"la Clota",179901,"Lisboa","0128U0128U","Dilluns","2019",1,"Gener","14","13","Manca precaució incorporació circulació","Matí","429327.9  ","4586743.45","2.15307333903312","41.4273013704639"
"2019S000246    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76807,"Sardenya","0499 0499","Divendres","2019",1,"Gener","11","08","Altres","Matí","430246.72 ","4584840.91","2.16428822738958","41.4102462775858"
"2019S003848    ",7,"Horta-Guinardó",42,"la Clota",700921,"Clota","0005 0005","Dissabte","2019",5,"Maig","18","19","Altres","Tarda","429102.66 ","4586644.14","2.15038961247257","41.4263870610376"
"2019S008270    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001150000","Divendres","2019",10,"Octubre","25","15","Manca d'atenció a la conducció","Tarda","429819.22 ","4588109.77","2.15879403879660","41.4396503756269"
"2019S009461    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",352507,"Vall d'Hebron","0202 0202","Diumenge","2019",12,"Desembre","8","18","No respectar distàncies","Tarda","428571.63 ","4586836.81","2.14401224454602","41.4280752736875"
"2019S005984    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76807,"Sardenya","0505 0507","Dissabte","2019",7,"Juliol","27","15","No determinada","Tarda","430198.92 ","4584909.57","2.16370843890974","41.4108605203115"
"2019S007748    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",700651,"Estatut de Catalunya","0031X0031X","Dilluns","2019",10,"Octubre","7","19","Altres","Tarda","429352.18 ","4587440.78","2.15328232056306","41.4335840717274"
"2019S000244    ",7,"Horta-Guinardó",42,"la Clota",63102,"Capcir","0001 0003","Divendres","2019",1,"Gener","11","08","Altres","Matí","429142.44 ","4586622.06","2.15086823148712","41.4261917085011"
"2019S003160    ",7,"Horta-Guinardó",42,"la Clota",198509,"Marquès de Castellbell","0002X0002X","Dijous","2019",4,"Abril","25","08","Canvi de carril sense precaució","Matí","429623.98 ","4587069.68","2.15657843625017","41.4302656099358"
"2019S007829    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",700825,"Granja Vella","0007 0009","Dimecres","2019",10,"Octubre","9","23","Manca d'atenció a la conducció","Nit","428867.22 ","4586666.78","2.14756954536398","41.4265701382247"
"2019S000085    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","0005S0000","Divendres","2019",1,"Gener","4","14","Altres","Tarda","428474.91 ","4586649.84","2.14287695140431","41.4263827017639"
"2019S003618    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001080000","Divendres","2019",5,"Maig","10","15","Desconegut","Tarda","428603.33 ","4586835.63","2.14439173262622","41.4280674666095"
"2019S002067    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001080000","Dissabte","2019",3,"Març","16","12","No respectar distàncies","Matí","428474.91 ","4586649.84","2.14287695140431","41.4263827017639"
"2019S007275    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001100000","Divendres","2019",9,"Setembre","20","20","No respectar distàncies","Tarda","428543.18 ","4586839.61","2.14367145695620","41.4280979595255"
"2019S002969    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001100000","Dimarts","2019",4,"Abril","16","07","No respectar distàncies","Matí","428543.18 ","4586839.61","2.14367145695620","41.4280979595255"
"2019S009132    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001120000","Dimarts","2019",11,"Novembre","26","09","Canvi de carril sense precaució","Matí","428632.38 ","4587020.89","2.14471747937827","41.4297386075018"
"2019S009313    ",7,"Horta-Guinardó",42,"la Clota",302509,"Sant Genís a Horta","0002 0002","Dilluns","2019",12,"Desembre","2","17","No respectar distàncies","Tarda","429565.14 ","4586876.2 ","2.15589684500615","41.4285178516956"
"2019S008163    ",7,"Horta-Guinardó",40,"Montbau",701267,"Dalt (Besòs)","001120000","Dimarts","2019",10,"Octubre","22","15","No respectar distàncies","Tarda","428614.9  ","4587084.65","2.14450075783452","41.4303113115655"
"2019S001479    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",700825,"Granja Vella","0014 0014","Diumenge","2019",2,"Febrer","24","20","Manca d'atenció a la conducció","Tarda","428798.26 ","4586706.47","2.14673965279919","41.4269214945972"
"2019S004640    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",700825,"Granja Vella","0017 0017","Dijous","2019",6,"Juny","13","14","Canvi de carril sense precaució","Tarda","428658.59 ","4586708.09","2.14506808296061","41.4269236823796"
"2019S005994    ",7,"Horta-Guinardó",40,"Montbau",148409,"Sant Cugat","000450000","Diumenge","2019",7,"Juliol","28","22","Manca d'atenció a la conducció","Nit","427313.07 ","4587269.77","2.12889920651558","41.4318617436872"
"2019S001222    ",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",173870,"Judea","0002 0006","Dijous","2019",2,"Febrer","14","20","Desobeir semàfor","Tarda","428346.71 ","4586503.49","2.14136020288044","41.4250531559232"
"2019S002496    ",7,"Horta-Guinardó",40,"Montbau",148409,"Sant Cugat","0266 0296","Diumenge","2019",3,"Març","31","00","Altres","Nit","427313.07 ","4587269.77","2.12889920651558","41.4318617436872"
"2019S009547    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",700812,"Can Marcet","0036 0038","Dimecres","2019",12,"Desembre","11","17","Altres","Tarda","428951.6  ","4587588.07","2.14847090423603","41.4348752804010"
"2019S002351    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",700827,"Cardenal Vidal i Barraquer","0047 0051","Dimarts","2019",3,"Març","26","17","Gir indegut o sense precaució","Tarda","429270.14 ","4587461.07","2.15229809990347","41.4337595878110"
"2019S003705    ",7,"Horta-Guinardó",43,"Horta",701268,"Dalt (Llobregat)","001240000","Dimarts","2019",5,"Maig","14","12","Manca d'atenció a la conducció","Matí","429305.55 ","4587950.92","2.15266452920325","41.4381745802517"
"2019S004478    ",7,"Horta-Guinardó",43,"Horta",701268,"Dalt (Llobregat)","001280000","Divendres","2019",6,"Juny","7","13","No respectar distàncies","Matí","429684.3  ","4588079.82","2.15718266980741","41.4393688140420"
"2019S001166    ",7,"Horta-Guinardó",43,"Horta",701268,"Dalt (Llobregat)","001300000","Dimecres","2019",2,"Febrer","13","14","Manca d'atenció a la conducció","Tarda","429739.8  ","4588052.89","2.15785008073654","41.4391311293600"
"2019S002424    ",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",168803,"Jordà","0007 0007","Dijous","2019",3,"Març","28","11","Altres","Matí","428199.77 ","4586583.17","2.13959240983401","41.4257576680235"
"2019S009383    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001200000","Dimecres","2019",12,"Desembre","4","20","No respectar distàncies","Tarda","428960.49 ","4587747.76","2.14855851245964","41.4363143264322"
"2019S001195    ",7,"Horta-Guinardó",41,"la Vall d'Hebron",701268,"Dalt (Llobregat)","001200000","Dijous","2019",2,"Febrer","14","14","No respectar distàncies","Tarda","428960.49 ","4587747.76","2.14855851245964","41.4363143264322"
"2019S001595    ",7,"Horta-Guinardó",43,"Horta",107401,"Eduard Toda","0047 0047","Dijous","2019",2,"Febrer","28","09","Manca precaució incorporació circulació","Matí","429648.14 ","4587665.21","2.15679818605965","41.4356314238629"
"2019S008222    ",7,"Horta-Guinardó",43,"Horta",701267,"Dalt (Besòs)","001250000","Dijous","2019",10,"Octubre","24","09","Altres","Matí","429406.66 ","4587966.87","2.15387282109080","41.4383271383414"
"2019S009140    ",7,"Horta-Guinardó",43,"Horta",701267,"Dalt (Besòs)","001310000","Dimarts","2019",11,"Novembre","26","13","No respectar distàncies","Matí","429885.48 ","4588089.59","2.15958944895684","41.4394744165334"
"2019S005451    ",7,"Horta-Guinardó",43,"Horta",701267,"Dalt (Besòs)","001310000","Dimecres","2019",7,"Juliol","10","08","No respectar distàncies","Matí","430080.79 ","4588135.46","2.16192179744683","41.4399045951520"
"2019S009721    ",7,"Horta-Guinardó",40,"Montbau",24100,"Harmonia","0000C0000C","Dilluns","2019",12,"Desembre","16","17","No respectat pas de vianants","Tarda","428650    ","4587250.62","2.14490120035234","41.4318092529458"
"2019S002344    ",7,"Horta-Guinardó",43,"Horta",352507,"Vall d'Hebron","0280B0280B","Dimarts","2019",3,"Març","26","13","Manca d'atenció a la conducció","Matí","429481.29 ","4587965.35","2.15476622628155","41.4383200117211"
"2019S007517    ",7,"Horta-Guinardó",43,"Horta",352507,"Vall d'Hebron","0282 0284","Dilluns","2019",9,"Setembre","30","16","Manca d'atenció a la conducció","Tarda","429481.29 ","4587965.35","2.15476622628155","41.4383200117211"
"2019S002851    ",7,"Horta-Guinardó",43,"Horta",352507,"Vall d'Hebron","0284V0284V","Dimecres","2019",4,"Abril","10","18","Altres","Tarda","429398.22 ","4587988.75","2.15376924609453","41.4385234595266"
"2019S001445    ",7,"Horta-Guinardó",43,"Horta",352507,"Vall d'Hebron","0291 0291","Dissabte","2019",2,"Febrer","23","06","Manca d'atenció a la conducció","Matí","430069.4  ","4588237.98","2.16177359323047","41.4408269581070"
"2019S005431    ",7,"Horta-Guinardó",43,"Horta",352507,"Vall d'Hebron","0294 0294","Dimarts","2019",7,"Juliol","9","14","Canvi de carril sense precaució","Tarda","429572.21 ","4588004.6 ","2.15584984613728","41.4386815066518"
"2019S003237    ",7,"Horta-Guinardó",43,"Horta",119003,"Fabra i Puig","0383 0383","Diumenge","2019",4,"Abril","28","01","No cedir la dreta","Nit","430173.82 ","4587368.31","2.16312400121965","41.4330032843679"
"2019S003559    ",7,"Horta-Guinardó",43,"Horta",186204,"Lloret de Mar","0090 0090","Dijous","2019",5,"Maig","9","11","Manca precaució efectuar marxa enrera","Matí","429749.97 ","4587737.6 ","2.15800849164608","41.4362923332017"
"2019S000675    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",137901,"Gabarnet","0002 0006","Divendres","2019",1,"Gener","25","10","No respectat pas de vianants","Matí","429820.43 ","4586285.93","2.15902046348493","41.4232238862152"
"2019S009977    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",195806,"Marí","0072 0074","Divendres","2019",12,"Desembre","27","19","Manca precaució efectuar marxa enrera","Tarda","430009.32 ","4586218.02","2.16128858686347","41.4226287393799"
"2019S005932    ",7,"Horta-Guinardó",43,"Horta",352507,"Vall d'Hebron","0209 0209","Divendres","2019",7,"Juliol","26","09","No determinada","Matí","429578.92 ","4588090.74","2.15592010858117","41.4394579224731"
"2019S005423    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",78303,"Ciències","0043 0043","Dimarts","2019",7,"Juliol","9","12","Gir indegut o sense precaució","Matí","429768.54 ","4586546.08","2.15836930573196","41.4255624170133"
"2019S010006    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",78303,"Ciències","0065 0065","Diumenge","2019",12,"Desembre","29","01","Altres","Nit","429784.5  ","4586510.07","2.15856447518903","41.4252394854560"
"2019S003106    ",7,"Horta-Guinardó",34,"Can Baró",365702,"Mare de Déu de Montserrat","0087B0087B","Dimecres","2019",4,"Abril","17","14","Gir indegut o sense precaució","Tarda","430530    ","4585444.11","2.16760796124705","41.4157036435444"
"2019S005815    ",7,"Horta-Guinardó",34,"Can Baró",365702,"Mare de Déu de Montserrat","0087B0087B","Dilluns","2019",7,"Juliol","22","19","Gir indegut o sense precaució","Tarda","430465.75 ","4585366.5 ","2.16684816232235","41.4149990762532"
"2019S002473    ",7,"Horta-Guinardó",43,"Horta",119003,"Fabra i Puig","0341 0341","Dijous","2019",3,"Març","28","22","No determinada","Nit","430204.36 ","4587143.38","2.16351549395215","41.4309800849292"
"2019S003412    ",7,"Horta-Guinardó",43,"Horta",194406,"Maragall","0396 0396","Divendres","2019",5,"Maig","3","00","Manca precaució efectuar marxa enrera","Nit","430158.84 ","4586886.98","2.16300038619060","41.4286668294728"
"2019S001220    ",7,"Horta-Guinardó",43,"Horta",701080,"Estatut","0001 0001","Divendres","2019",2,"Febrer","15","12","No respectar distàncies","Matí","429577.73 ","4586996.28","2.15603350829767","41.4296004685927"
"2019S008553    ",7,"Horta-Guinardó",34,"Can Baró",188902,"Josep Serrano","0075 0075","Dimarts","2019",11,"Novembre","5","13","Altres","Matí","430139.69 ","4585635.94","2.16291587511701","41.4173975194389"
"2019S000632    ",7,"Horta-Guinardó",43,"Horta",329505,"Tajo","0060 0060","Dimecres","2019",1,"Gener","23","20","Altres","Tarda","429911.17 ","4587013.2 ","2.16002187405782","41.4297820512514"
"2019S005991    ",7,"Horta-Guinardó",34,"Can Baró",67001,"Carmel","0026 0036","Diumenge","2019",7,"Juliol","28","19","No determinada","Tarda","429614.58 ","4585562.38","2.15664154478054","41.4166891284982"
"2019S008643    ",7,"Horta-Guinardó",43,"Horta",700651,"Estatut de Catalunya","0016 0054","Dijous","2019",11,"Novembre","7","22","Altres","Nit","429292.36 ","4587439.64","2.15256653600438","41.4335685351287"
"2019S004079    ",7,"Horta-Guinardó",37,"el Carmel",248800,"Pedrell","0192 0202","Diumenge","2019",5,"Maig","26","22","No respectar distàncies","Nit","430428.47 ","4585239.01","2.16641680004859","41.4138475899583"
"2019S004353    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0076 0076","Dimarts","2019",6,"Juny","4","08","Manca d'atenció a la conducció","Matí","429742.1  ","4586533.97","2.15805432214182","41.4254510330154"
"2019S002919    ",7,"Horta-Guinardó",37,"el Carmel",23108,"Argimon","0002 0002","Dissabte","2019",4,"Abril","13","10","Manca d'atenció a la conducció","Matí","429620.17 ","4586757.45","2.15656922282031","41.4274531458867"
"2019S002916    ",7,"Horta-Guinardó",37,"el Carmel",23108,"Argimon","0019 0019","Dissabte","2019",4,"Abril","13","08","Altres","Matí","429565.75 ","4586875.83","2.15590418799177","41.4285145727910"
"2019S004939    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0104 0106","Dilluns","2019",6,"Juny","24","13","No respectar distàncies","Matí","429639.49 ","4586450.42","2.15683618169322","41.4246895427392"
"2019S005528    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0116 0118","Divendres","2019",7,"Juliol","12","11","Desconegut","Matí","429596.48 ","4586432.37","2.15632361681054","41.4245232021237"
"2019S001240    ",7,"Horta-Guinardó",37,"el Carmel",243909,"Pantà de Tremp","0029 0031","Dissabte","2019",2,"Febrer","16","03","Altres","Nit","429427.87 ","4586555.93","2.15429155944836","41.4256212503563"
"2019S005992    ",7,"Horta-Guinardó",37,"el Carmel",243909,"Pantà de Tremp","0049 0049","Diumenge","2019",7,"Juliol","28","20","Altres","Tarda","429278.6  ","4586597.05","2.15250051960680","41.4259784627886"
"2019S005762    ",7,"Horta-Guinardó",37,"el Carmel",247400,"Pastrana","0020 0020","Dissabte","2019",7,"Juliol","20","02","Manca precaució efectuar marxa enrera","Nit","429548.16 ","4586516.26","2.15573562608926","41.4252745261844"
"2019S001568    ",7,"Horta-Guinardó",37,"el Carmel",275304,"Ramon Rocafull","0053 0053","Dimecres","2019",2,"Febrer","27","14","Canvi de carril sense precaució","Tarda","429382.37 ","4586268.45","2.15378069101948","41.4230280315955"
"2019S007008    ",7,"Horta-Guinardó",37,"el Carmel",67103,"Carmel","0066B0066B","Dimarts","2019",9,"Setembre","10","12","No determinada","Matí","429733.07 ","4586319.8 ","2.15797117578026","41.4235212973861"
"2019S004228    ",7,"Horta-Guinardó",37,"el Carmel",67103,"Carmel","0089 0093","Divendres","2019",5,"Maig","31","10","Avançament defectuós/improcedent","Matí","429801.1  ","4586346.49","2.15878212436410","41.4237676363118"
"2019S000556    ",7,"Horta-Guinardó",35,"el Guinardó",152905,"Guinardó","0156 0156","Dilluns","2019",1,"Gener","21","20","Manca precaució incorporació circulació","Tarda","431262.21 ","4585776.64","2.17633077771362","41.4187616492845"
"2019S008644    ",7,"Horta-Guinardó",35,"el Guinardó",364506,"Vinyals","0037 0037","Divendres","2019",11,"Novembre","8","06","Desobeir altres senyals","Matí","431160.66 ","4585919.98","2.17509938042812","41.4200439617772"
"2019S008344    ",7,"Horta-Guinardó",33,"el Baix Guinardó",56504,"Camèlies","0087 0087","Dilluns","2019",10,"Octubre","28","22","Altres","Nit","430229.31 ","4585245.73","2.16403321750396","41.4138908335928"
"2019S002061    ",7,"Horta-Guinardó",33,"el Baix Guinardó",109203,"Encarnació","0188 0188","Divendres","2019",3,"Març","15","21","Desobeir semàfor","Tarda","430441.65 ","4584865.08","2.16661751636609","41.4104808764193"
"2019S002974    ",7,"Horta-Guinardó",35,"el Guinardó",365702,"Mare de Déu de Montserrat","0216 0216","Dimarts","2019",4,"Abril","16","08","Altres","Matí","431061.62 ","4586056.94","2.17389869628840","41.4212690134992"
"2019S003384    ",7,"Horta-Guinardó",33,"el Baix Guinardó",332306,"Taxdirt","0055 0055","Divendres","2019",5,"Maig","3","06","Manca precaució incorporació circulació","Matí","430528.48 ","4584834.69","2.16765981444522","41.4102146806891"
"2019S004871    ",7,"Horta-Guinardó",35,"el Guinardó",364506,"Vinyals","0001 0001","Divendres","2019",6,"Juny","21","09","Gir indegut o sense precaució","Matí","431262.21 ","4585776.64","2.17633077771362","41.4187616492845"
