"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2020S003962    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",286300,"Rogent","0039B0039B","Dimecres","2020",9,"Setembre","2","19","Manca d'atenció a la conducció","Tarda","431901.26 ","4584766.26","2.18519347106230","41.4115617333304"
"2020S003342    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",191204,"Mallorca","0578 0578","Dijous","2020",7,"Juliol","23","10","No determinada","Matí","431930.85 ","4584810.79","2.18554247362670","41.4119653074169"
"2020S005887    ",10,"Sant Martí",65,"el Clot",146902,"Glòries Catalanes","0019 0021","Dijous","2020",12,"Desembre","10","10","Desobeir semàfor","Matí","432171.52 ","4584181.6 ","2.18849237319005","41.4063187342844"
"2020S001821    ",10,"Sant Martí",72,"Sant Martí de Provençals",153205,"Guipúscoa","0040 0040","Dimarts","2020",3,"Març","10","16","Manca precaució efectuar marxa enrera","Tarda","432877.17 ","4585348.9 ","2.19680455385906","41.4168914937382"
"2020S004624    ",10,"Sant Martí",72,"Sant Martí de Provençals",267907,"Provençals","0250 0250","Dilluns","2020",10,"Octubre","5","10","No determinada","Matí","432983.93 ","4585480.27","2.19806737482824","41.4180836144983"
"2020S000648    ",10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0823 0833","Dimarts","2020",1,"Gener","28","11","Desobeir altres senyals","Matí","432353.63 ","4584318.24","2.19065567605070","41.4075647550789"
"2020S001773    ",10,"Sant Martí",72,"Sant Martí de Provençals",267907,"Provençals","0263 0265","Dilluns","2020",3,"Març","9","10","Manca precaució efectuar marxa enrera","Matí","432932.87 ","4585551.24","2.19744856511103","41.4187185597069"
"2020S004994    ",10,"Sant Martí",65,"el Clot",1604,"Sèquia Comtal","0016 0016","Divendres","2020",10,"Octubre","23","16","Desconegut","Tarda","432131.07 ","4584631.66","2.18795799690927","41.4103688718988"
"2020S004897    ",10,"Sant Martí",65,"el Clot",209900,"Meridiana","0094 0094","Dissabte","2020",10,"Octubre","17","22","Desobeir altres senyals","Nit","432129.98 ","4584483.85","2.18796153486491","41.4090375010765"
"2020S000168    ",10,"Sant Martí",65,"el Clot",209900,"Meridiana","0068 0078","Dijous","2020",1,"Gener","9","17","Desobeir altres senyals","Tarda","432127.7  ","4584285.31","2.18795652545057","41.4072491199307"
"2020S004847    ",10,"Sant Martí",72,"Sant Martí de Provençals",15201,"Andrade","0085X0085X","Dijous","2020",10,"Octubre","15","16","Manca precaució incorporació circulació","Tarda","433075.96 ","4585196.41","2.19919993297885","41.4155346418270"
"2020S000611    ",10,"Sant Martí",72,"Sant Martí de Provençals",128106,"Fluvià","0236 0276","Dilluns","2020",1,"Gener","27","08","Avançament defectuós/improcedent","Matí","432794.66 ","4585484.97","2.19580220986028","41.4181101383705"
"2020S003390    ",10,"Sant Martí",72,"Sant Martí de Provençals",158504,"Huelva","0077 0079","Dijous","2020",7,"Juliol","23","17","Manca precaució incorporació circulació","Tarda","433045.75 ","4585715.18","2.19878105595680","41.4202045315759"
"2020S002675    ",10,"Sant Martí",65,"el Clot",81603,"Clot","0071 0071","Dissabte","2020",6,"Juny","20","17","Desconegut","Tarda","432271.87 ","4584637.16","2.18964187119735","41.4104302854600"
"2020S003638    ",10,"Sant Martí",65,"el Clot",18505,"Aragó","0538 0538","Dimarts","2020",8,"Agost","11","13","Desobeir altres senyals","Matí","431837.23 ","4584359.62","2.18447322733940","41.4078938285490"
"2020S000568    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",209900,"Meridiana","0151B0151B","Divendres","2020",1,"Gener","24","20","Desobeir semàfor","Tarda","432136.49 ","4585039.63","2.18797708081249","41.4140437871170"
"2020S000586    ",10,"Sant Martí",65,"el Clot",81603,"Clot","0224 0224","Dissabte","2020",1,"Gener","25","19","Manca precaució incorporació circulació","Tarda","432493.41 ","4585359.59","2.19221170456159","41.4169556280103"
"2020S003648    ",10,"Sant Martí",65,"el Clot",115603,"Espronceda","0309 0311","Dimarts","2020",8,"Agost","11","19","No determinada","Tarda","432602.82 ","4585296.58","2.19352780768111","41.4163973002883"
"2020S002573    ",10,"Sant Martí",65,"el Clot",89004,"Consell de Cent","0606B0606B","Dissabte","2020",6,"Juny","13","20","Desobeir semàfor","Tarda","432028.36 ","4584359.69","2.18675975422402","41.4079106436909"
"2020S000666    ",10,"Sant Martí",65,"el Clot",86200,"Concili de Trento","0036 0040","Dimarts","2020",1,"Gener","28","17","Gir indegut o sense precaució","Tarda","432597.47 ","4584914.91","2.19350631986139","41.4129592666478"
"2020S002718    ",10,"Sant Martí",65,"el Clot",105304,"Dos de Maig","0208 0208","Dilluns","2020",6,"Juny","22","19","Gir indegut o sense precaució","Tarda","431837.23 ","4584359.62","2.18447322733940","41.4078938285490"
"2020S006178    ",10,"Sant Martí",65,"el Clot",18505,"Aragó","0638X0642X","Dimecres","2020",12,"Desembre","23","22","Gir indegut o sense precaució","Nit","432452.27 ","4585012.66","2.19175820569127","41.4138274802327"
"2020S001662    ",10,"Sant Martí",70,"el Besòs i el Maresme",701266,"Litoral (Llobregat)","000550000","Dijous","2020",3,"Març","5","10","No respectar distàncies","Matí","435017.2  ","4584731.2 ","2.22247631838029","41.4115039280988"
"2020S003457    ",10,"Sant Martí",70,"el Besòs i el Maresme",701266,"Litoral (Llobregat)","000590000","Dimecres","2020",7,"Juliol","29","20","No respectat pas de vianants","Tarda","434760.33 ","4584428.46","2.21943576452714","41.4087564127084"
"2020S005116    ",10,"Sant Martí",70,"el Besòs i el Maresme",701559,"Eduard Maristany","0010 0014","Divendres","2020",10,"Octubre","30","17","Manca precaució incorporació circulació","Tarda","434943.88 ","4585010.04","2.22156913439699","41.4140094411570"
"2020S002054    ",10,"Sant Martí",73,"la Verneda i la Pau",169409,"Corts Catalanes","1157 1157","Dilluns","2020",4,"Abril","20","17","No cedir la dreta","Tarda","433942.83 ","4585841.27","2.20950135033383","41.4214144420665"
"2020S002119    ",10,"Sant Martí",65,"el Clot",209900,"Meridiana","0156 0156","Dimarts","2020",5,"Maig","5","16","Desobeir altres senyals","Tarda","432134.81 ","4584834.86","2.18797995001998","41.4121993465232"
"2020S000965    ",10,"Sant Martí",70,"el Besòs i el Maresme",701449,"Josep Narcís Roca","0013X0013X","Dissabte","2020",2,"Febrer","8","10","Altres","Matí","435075.45 ","4585059.87","2.22313795233455","41.4144688878600"
"2020S000965    ",10,"Sant Martí",70,"el Besòs i el Maresme",701449,"Josep Narcís Roca","0013X0013X","Dissabte","2020",2,"Febrer","8","10","Gir indegut o sense precaució","Matí","435075.45 ","4585059.87","2.22313795233455","41.4144688878600"
"2020S000069    ",10,"Sant Martí",65,"el Clot",226400,"Las Navas de Tolosa","0243 0243","Diumenge","2020",1,"Gener","5","05","Manca d'atenció a la conducció","Nit","432462.41 ","4585038.25","2.19187666745958","41.4140588136754"
"2020S003778    ",10,"Sant Martí",65,"el Clot",180401,"Lope de Vega","0273 0275","Dissabte","2020",8,"Agost","22","19","No determinada","Tarda","432706.69 ","4584983.9 ","2.19480537594809","41.4135897913444"
"2020S004552    ",10,"Sant Martí",65,"el Clot",226400,"Las Navas de Tolosa","0251 0251","Dijous","2020",10,"Octubre","1","22","Manca d'atenció a la conducció","Nit","432453.84 ","4585078.38","2.19176965208835","41.4144195319300"
"2020S000710    ",10,"Sant Martí",72,"Sant Martí de Provençals",3406,"Agricultura","0248 0248","Dijous","2020",1,"Gener","30","10","Manca d'atenció a la conducció","Matí","433340.64 ","4585707.35","2.20231043920285","41.4201585282284"
"2020S000518    ",10,"Sant Martí",73,"la Verneda i la Pau",318906,"Santander","0049 0051","Dimecres","2020",1,"Gener","22","14","Manca precaució incorporació circulació","Tarda","433392.89 ","4586724.41","2.20282360272744","41.4293232145860"
"2020S001989    ",10,"Sant Martí",73,"la Verneda i la Pau",266405,"Prim","0135 0137","Dimecres","2020",4,"Abril","1","16","Desobeir semàfor","Tarda","433840.49 ","4585944.54","2.20826547350760","41.4223361449150"
"2020S001952    ",10,"Sant Martí",73,"la Verneda i la Pau",60807,"Cantàbria","0072X0072X","Dijous","2020",3,"Març","19","22","No determinada","Nit","433157.72 ","4586274.07","2.20005906114498","41.4252476065813"
"2020S006159    ",10,"Sant Martí",72,"Sant Martí de Provençals",342503,"Treball","0166 0166","Dimecres","2020",12,"Desembre","23","09","No cedir la dreta","Matí","433467.95 ","4585370.59","2.20387081595164","41.4171359803010"
"2020S002537    ",10,"Sant Martí",70,"el Besòs i el Maresme",186703,"Llull","0414X0414X","Dijous","2020",6,"Juny","11","19","No cedir la dreta","Tarda","434789.74 ","4585149.79","2.21970986787244","41.4152556421731"
"2020S002389    ",10,"Sant Martí",73,"la Verneda i la Pau",195409,"Maresme","0214 0214","Dimarts","2020",6,"Juny","2","12","Manca d'atenció a la conducció","Matí","433696.95 ","4585898.43","2.20655293577603","41.4219090125135"
"2020S001386    ",10,"Sant Martí",73,"la Verneda i la Pau",307207,"Sant Martí","0016U0016U","Dilluns","2020",2,"Febrer","24","04","Manca d'atenció a la conducció","Nit","432945.92 ","4586162.5 ","2.19753693670982","41.4242250796412"
"2020S005091    ",10,"Sant Martí",71,"Provençals del Poblenou",322608,"Selva de Mar","0091 0091","Dijous","2020",10,"Octubre","29","10","No respectar distàncies","Matí","433757.51 ","4584880.79","2.20738903396835","41.4127484090573"
"2020S003044    ",10,"Sant Martí",71,"Provençals del Poblenou",42306,"Bilbao","0120X0120X","Dijous","2020",7,"Juliol","9","15","Desobeir semàfor","Tarda","433090.05 ","4584419.2 ","2.19945446447000","41.4085357090230"
"2020S002915    ",10,"Sant Martí",71,"Provençals del Poblenou",42306,"Bilbao","0120X0120X","Divendres","2020",7,"Juliol","3","01","Desobeir semàfor","Nit","433090.05 ","4584419.2 ","2.19945446447000","41.4085357090230"
"2020S002771    ",10,"Sant Martí",70,"el Besòs i el Maresme",242906,"Pallars","0444 0444","Divendres","2020",6,"Juny","26","10","Altres","Matí","434311.72 ","4585043.48","2.21400205478661","41.4142592043129"
"2020S004592    ",10,"Sant Martí",71,"Provençals del Poblenou",143609,"Josep Pla","0085U0085U","Dissabte","2020",10,"Octubre","3","21","Canvi de carril sense precaució","Tarda","434202.49 ","4585024.3 ","2.21269725953714","41.4140775194626"
"2020S002090    ",10,"Sant Martí",71,"Provençals del Poblenou",356202,"Veneçuela","0028 0028","Dijous","2020",4,"Abril","30","07","Desobeir semàfor","Matí","434327.3  ","4584123.76","2.21428828014240","41.4059767926180"
"2020S001826    ",10,"Sant Martí",70,"el Besòs i el Maresme",41100,"Bernat Metge","0020 0026","Dimarts","2020",3,"Març","10","18","No determinada","Tarda","434222.26 ","4585930.3 ","2.21283527011041","41.4222392362115"
"2020S000067    ",10,"Sant Martí",70,"el Besòs i el Maresme",701414,"C-31","020840000","Dissabte","2020",1,"Gener","4","21","Manca d'atenció a la conducció","Tarda","433942.83 ","4585841.27","2.20950135033383","41.4214144420665"
"2020S000962    ",10,"Sant Martí",68,"el Poblenou",55501,"Calvell","0057 0057","Dissabte","2020",2,"Febrer","8","11","Manca d'atenció a la conducció","Matí","433878.14 ","4583613.86","2.20897069607077","41.4013474337286"
"2020S004635    ",10,"Sant Martí",68,"el Poblenou",700768,"Marítim de la Mar Bella","0105 0111","Dilluns","2020",10,"Octubre","5","20","No cedir la dreta","Tarda","433778.66 ","4583067.64","2.20784044899995","41.3964195791562"
"2020S001285    ",10,"Sant Martí",68,"el Poblenou",701265,"Litoral (Besòs)","000760000","Dijous","2020",2,"Febrer","20","06","No respectar distàncies","Matí","433600.12 ","4582986.31","2.20571381484544","41.3956723376404"
"2020S000931    ",10,"Sant Martí",68,"el Poblenou",701265,"Litoral (Besòs)","000760000","Divendres","2020",2,"Febrer","7","06","Manca d'atenció a la conducció","Matí","433600.12 ","4582986.31","2.20571381484544","41.3956723376404"
"2020S002031    ",10,"Sant Martí",68,"el Poblenou",701266,"Litoral (Llobregat)","000710000","Dimarts","2020",3,"Març","10","06","No respectar distàncies","Matí","433970.87 ","4583525.55","2.21008957471056","41.4005596682359"
"2020S003795    ",10,"Sant Martí",68,"el Poblenou",701266,"Litoral (Llobregat)","000730000","Dilluns","2020",8,"Agost","24","14","No respectar distàncies","Tarda","433776.65 ","4583174.38","2.20780473299534","41.3973807944946"
"2020S000729    ",10,"Sant Martí",68,"el Poblenou",701266,"Litoral (Llobregat)","000780000","Dijous","2020",1,"Gener","30","19","Avançament defectuós/improcedent","Tarda","433777.75 ","4583199.54","2.20781513876600","41.3976074949780"
"2020S006160    ",10,"Sant Martí",68,"el Poblenou",332000,"Taulat","0064 0064","Dilluns","2020",12,"Desembre","21","12","Manca d'atenció a la conducció","Matí","433705.32 ","4583618.63","2.20690288261001","41.4013761645958"
"2020S001292    ",10,"Sant Martí",71,"Provençals del Poblenou",249304,"Pere IV","0433 0433","Dijous","2020",2,"Febrer","20","11","Manca d'atenció a la conducció","Matí","433769.13 ","4585279.28","2.20748443194014","41.4163384566054"
"2020S005305    ",10,"Sant Martí",71,"Provençals del Poblenou",30409,"Bac de Roda","0158 0160","Dijous","2020",11,"Novembre","12","13","Desobeir semàfor","Matí","433186.49 ","4584891.95","2.20055601413956","41.4128016560073"
"2020S002301    ",10,"Sant Martí",68,"el Poblenou",183603,"Llacuna","0001X0001X","Dimarts","2020",5,"Maig","26","11","Canvi de carril sense precaució","Matí","433778.05 ","4583139   ","2.20782534836241","41.3970622508699"
"2020S002091    ",10,"Sant Martí",68,"el Poblenou",110009,"Ramon Turró","0169 0169","Dijous","2020",4,"Abril","30","10","Manca d'atenció a la conducció","Matí","433313.74 ","4583526.83","2.20222887596464","41.4005169632232"
"2020S005544    ",10,"Sant Martí",68,"el Poblenou",30500,"Badajoz","0053 0061","Dimarts","2020",11,"Novembre","24","22","Manca d'atenció a la conducció","Nit","433020.03 ","4583323.92","2.19873798580818","41.3986649939416"
"2020S003185    ",10,"Sant Martí",71,"Provençals del Poblenou",701414,"C-31","020670000","Dimecres","2020",7,"Juliol","15","14","Altres","Tarda","432785.02 ","4584779.01","2.19576530296817","41.4117509631031"
"2020S002817    ",10,"Sant Martí",71,"Provençals del Poblenou",180401,"Lope de Vega","0158 0158","Dilluns","2020",6,"Juny","29","12","Manca d'atenció a la conducció","Matí","432854.94 ","4584641.21","2.19661711624843","41.4105156833127"
"2020S004835    ",10,"Sant Martí",71,"Provençals del Poblenou",249304,"Pere IV","0327 0327","Dijous","2020",10,"Octubre","15","07","Gir indegut o sense precaució","Matí","433552.23 ","4584902.1 ","2.20493068431774","41.4129233963100"
"2020S005455    ",10,"Sant Martí",71,"Provençals del Poblenou",701414,"C-31","020700000","Dijous","2020",11,"Novembre","19","18","Canvi de carril sense precaució","Tarda","433010.8  ","4584901.86","2.19845292972931","41.4128762875480"
"2020S003618    ",10,"Sant Martí",71,"Provençals del Poblenou",701414,"C-31","020710000","Diumenge","2020",8,"Agost","9","20","Gir indegut o sense precaució","Tarda","433081.87 ","4584996.69","2.19929273623583","41.4137363144781"
"2020S006076    ",10,"Sant Martí",71,"Provençals del Poblenou",701414,"C-31","020780000","Divendres","2020",12,"Desembre","18","17","Manca d'atenció a la conducció","Tarda","433509.45 ","4585389.78","2.20436525373335","41.4173122541025"
"2020S005516    ",10,"Sant Martí",71,"Provençals del Poblenou",701414,"C-31","020780000","Dimarts","2020",11,"Novembre","24","08","Altres","Matí","433503.29 ","4585478.83","2.20428175944472","41.4181137921701"
"2020S004296    ",10,"Sant Martí",71,"Provençals del Poblenou",115603,"Espronceda","0163 0163","Diumenge","2020",9,"Setembre","20","00","Desobeir semàfor","Nit","433279.17 ","4584604.95","2.20169650301365","41.4102244276781"
"2020S004593    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701278,"Taulat","0221 0221","Dissabte","2020",10,"Octubre","3","22","Manca d'atenció a la conducció","Nit","434095.82 ","4584048.78","2.21152725670390","41.4052825226546"
"2020S000866    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",143609,"Josep Pla","0035 0037","Dimarts","2020",1,"Gener","14","16","No determinada","Tarda","434419.1  ","4584784.71","2.21531485197057","41.4119372989321"
"2020S003841    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",30409,"Bac de Roda","0098X0098X","Dijous","2020",8,"Agost","27","17","Gir indegut o sense precaució","Tarda","433570.71 ","4584516.23","2.20519414689582","41.4094494989270"
"2020S005811    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",30409,"Bac de Roda","0001X0001X","Diumenge","2020",12,"Desembre","6","11","Manca d'atenció a la conducció","Matí","434185.03 ","4583867.82","2.21261413855650","41.4036599693642"
"2020S005668    ",10,"Sant Martí",68,"el Poblenou",249304,"Pere IV","0288X0288X","Dimarts","2020",12,"Desembre","1","09","Desobeir altres senyals","Matí","433319.26 ","4584452.06","2.20219297603095","41.4088507169604"
"2020S001875    ",10,"Sant Martí",68,"el Poblenou",17579,"Antic de València","0048X0048X","Dijous","2020",3,"Març","12","08","Manca d'atenció a la conducció","Matí","433278.27 ","4584159.85","2.20173480990433","41.4062154608558"
"2020S004824    ",10,"Sant Martí",68,"el Poblenou",42306,"Bilbao","0089 0089","Dimecres","2020",10,"Octubre","14","17","Desobeir semàfor","Tarda","433370.98 ","4584134.24","2.20284671754544","41.4059924881585"
"2020S000717    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",270901,"Pujades","0057 0057","Dijous","2020",1,"Gener","30","15","Gir indegut o sense precaució","Tarda","432610.79 ","4583198.24","2.19385681784489","41.3974988356495"
"2020S006235    ",10,"Sant Martí",68,"el Poblenou",42306,"Bilbao","0143X0143X","Dimarts","2020",12,"Desembre","29","08","Gir indegut o sense precaució","Matí","433127.53 ","4584347.37","2.19991079022495","41.4078918754463"
"2020S002746    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)","000650000","Dimecres","2020",6,"Juny","24","14","No respectar distàncies","Tarda","434723.77 ","4584307.91","2.21901138227711","41.4076676796166"
"2020S001593    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)","000680000","Dimarts","2020",3,"Març","3","07","Manca d'atenció a la conducció","Matí","434156.16 ","4583766.36","2.21227981635919","41.4027437802168"
"2020S001632    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",322608,"Selva de Mar","0018B0018B","Dimecres","2020",3,"Març","4","13","Manca precaució incorporació circulació","Matí","434223.9  ","4584407.27","2.21302049514207","41.4085218420182"
"2020S005282    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",144601,"Diagonal","0188 0198","Dimecres","2020",11,"Novembre","11","11","Gir indegut o sense precaució","Matí","432645.36 ","4584244.85","2.19415386950129","41.4069282502748"
"2020S000942    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",144601,"Diagonal","0191 0191","Divendres","2020",2,"Febrer","7","13","Desobeir semàfor","Matí","432583.89 ","4584179.92","2.19342573117514","41.4063382919209"
"2020S003751    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",700892,"Garcia Fària","0001 0001","Dijous","2020",8,"Agost","20","17","Manca d'atenció a la conducció","Tarda","433921.82 ","4583636.67","2.20949071128170","41.4015564687568"
"2020S000061    ",1,"Ciutat Vella",1,"el Raval",34308,"Rambla","0035 0035","Dissabte","2020",1,"Gener","4","19","Desconegut","Tarda","431090.32 ","4581379.45","2.17587689349831","41.3809886898844"
"2020S001499    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",30409,"Bac de Roda","0010X0010X","Dijous","2020",2,"Febrer","27","18","Desconegut","Tarda","434060.23 ","4583996   ","2.21110724940702","41.4048042280251"
"2020S001182    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",146902,"Glòries Catalanes","0036 0036","Diumenge","2020",2,"Febrer","16","17","Canvi de carril sense precaució","Tarda","432042    ","4583976.74","2.18696593271468","41.4044626839590"
"2020S000536    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",11200,"Almogàvers","0141 0141","Dijous","2020",1,"Gener","23","11","Desobeir semàfor","Matí","432513.26 ","4583483.8 ","2.19265839658817","41.4000626144044"
"2020S005949    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",701414,"C-31","020600000","Diumenge","2020",12,"Desembre","13","11","No respectat pas de vianants","Matí","432311.78 ","4584204.78","2.19016770622098","41.4065393321010"
"2020S001985    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",701414,"C-31","020630000","Dimarts","2020",3,"Març","31","14","Canvi de carril sense precaució","Tarda","432509.94 ","4584438.01","2.19251228679100","41.4086566267806"
"2020S001380    ",1,"Ciutat Vella",1,"el Raval",34308,"Rambla","0067 0067","Diumenge","2020",2,"Febrer","23","14","Manca precaució efectuar marxa enrera","Tarda","430969.35 ","4581599.9 ","2.17440518728959","41.3829638477582"
"2020S001180    ",1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni","0002 0004","Diumenge","2020",2,"Febrer","16","14","Desconegut","Tarda","429999.72 ","4581436.12","2.16282867700614","41.3814049535401"
"2020S002426    ",1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni","0032 0034","Divendres","2020",6,"Juny","5","02","Manca d'atenció a la conducció","Nit","430133.13 ","4581521.64","2.16441417639558","41.3821868008199"
"2020S001434    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700654,"Litoral","9993 9993","Dimarts","2020",2,"Febrer","25","17","Desobeir altres senyals","Tarda","432888.89 ","4582323.45","2.19728021471966","41.3896430916247"
"2020S003523    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0001 0001","Dissabte","2020",8,"Agost","1","17","Manca d'atenció a la conducció","Tarda","431303.96 ","4580950.67","2.17848026395638","41.3771450591742"
"2020S002160    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000820000","Dimarts","2020",5,"Maig","12","08","Altres","Matí","433204.48 ","4582713.13","2.20101167659214","41.3931791106419"
"2020S002913    ",1,"Ciutat Vella",1,"el Raval",269200,"Portal de Santa Madrona","0002 0002","Dijous","2020",7,"Juliol","2","16","No respectat pas de vianants","Tarda","431221.88 ","4581177.04","2.17747309710959","41.3791768980813"
"2020S004407    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta","0009 0009","Divendres","2020",9,"Setembre","25","23","Avançament defectuós/improcedent","Nit","432534.11 ","4582582.42","2.19300822822435","41.3919458848934"
"2020S000964    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701497,"B-10 (Llobregat)","0022E0000","Dissabte","2020",2,"Febrer","8","10","Altres","Matí","432731.79 ","4582228.94","2.19541180570940","41.3887787416108"
